frame00135.jpg	169.12	113.57	403.65	78.36	448.03	368.08	210.58	408.96	
frame00136.jpg	171.42	112.09	405.89	77.00	450.28	366.53	212.84	407.39	
frame00137.jpg	177.86	113.90	412.10	78.44	457.68	368.01	220.61	409.34	
frame00138.jpg	187.02	113.92	421.18	78.33	467.14	368.13	230.38	409.78	
frame00139.jpg	191.98	113.56	426.12	78.53	471.52	368.43	234.86	409.46	
frame00140.jpg	205.00	108.99	438.91	75.14	484.47	364.38	248.02	404.66	
frame00141.jpg	207.35	106.23	441.09	72.46	486.59	361.42	250.14	401.64	
frame00142.jpg	204.72	107.21	438.45	73.24	483.95	362.33	247.56	402.71	
frame00143.jpg	211.59	108.36	445.31	74.25	491.48	363.50	255.27	404.07	
frame00144.jpg	222.31	105.63	455.96	71.79	502.84	361.16	266.76	401.82	
frame00145.jpg	235.46	108.04	469.07	74.95	515.79	365.01	280.08	405.17	
frame00146.jpg	254.65	107.06	487.97	75.67	533.97	365.88	298.63	404.73	
frame00147.jpg	253.23	107.49	486.92	76.78	530.98	367.00	295.22	405.19	
frame00148.jpg	250.49	107.68	484.04	76.99	528.66	367.30	292.92	405.28	
frame00149.jpg	258.55	104.99	492.08	75.65	535.89	365.95	300.29	402.89	
frame00150.jpg	268.77	103.96	502.12	76.11	544.69	366.88	308.77	402.27	
frame00151.jpg	271.11	105.48	504.50	77.44	546.84	368.16	311.17	404.02	
frame00152.jpg	258.20	104.95	492.02	77.36	532.94	367.77	296.87	403.10	
frame00153.jpg	248.24	102.66	482.27	75.26	522.66	365.50	286.21	400.26	
frame00154.jpg	235.07	101.06	469.46	75.23	507.44	365.63	270.51	398.75	
frame00155.jpg	222.92	95.44	457.49	73.35	489.57	364.14	252.34	393.05	
frame00156.jpg	216.26	87.88	451.23	72.11	472.54	363.90	235.26	385.55	
frame00157.jpg	207.65	87.42	442.33	71.30	461.38	363.11	224.61	384.15	
frame00158.jpg	212.87	80.14	447.83	64.06	467.08	356.66	230.35	377.68	
frame00159.jpg	215.17	70.73	450.93	56.88	467.56	350.40	230.08	369.30	
frame00160.jpg	213.69	63.71	450.13	49.44	465.58	344.05	227.61	362.72	
frame00161.jpg	214.77	39.37	451.99	27.77	465.39	321.53	226.08	337.98	
frame00162.jpg	220.81	30.72	458.17	21.29	469.27	315.80	229.59	330.18	
frame00163.jpg	216.54	15.11	455.46	 6.76	464.95	302.78	223.39	315.93	
frame00164.jpg	214.54	 9.14	453.91	 0.94	462.43	297.19	220.41	310.05	
frame00165.jpg	216.08	 6.41	455.22	-1.19	463.64	294.75	221.92	307.09	
frame00166.jpg	218.95	 7.50	457.70	 0.16	466.40	296.06	225.07	308.38	
frame00167.jpg	223.70	24.69	461.88	15.94	472.76	312.00	232.41	325.93	
frame00168.jpg	223.33	35.69	461.01	25.87	473.40	321.61	233.68	336.85	
frame00169.jpg	222.35	47.15	459.79	35.38	474.02	331.21	234.85	348.14	
frame00170.jpg	223.67	56.05	460.87	44.11	475.21	339.97	236.42	357.09	
frame00171.jpg	223.82	63.89	460.82	51.46	475.62	347.35	237.21	364.90	
frame00172.jpg	226.21	67.30	463.05	54.30	478.61	350.09	240.42	368.30	
frame00173.jpg	226.75	77.10	463.43	63.06	479.57	359.14	241.78	378.18	
frame00174.jpg	227.12	84.52	463.80	69.87	480.78	366.22	243.16	385.93	
frame00175.jpg	228.38	92.89	465.11	77.87	482.72	374.63	245.21	394.91	
frame00176.jpg	228.45	105.22	464.99	87.29	486.71	383.97	249.61	407.47	
frame00177.jpg	229.36	103.72	465.42	87.89	487.43	383.85	250.63	406.37	
frame00178.jpg	239.74	97.00	474.30	87.57	493.60	383.51	257.93	401.80	
frame00179.jpg	255.45	92.61	486.60	89.32	504.42	384.97	271.90	399.34	
frame00180.jpg	272.48	89.19	499.60	91.02	516.10	386.45	287.61	397.78	
frame00181.jpg	281.67	88.12	506.64	93.00	521.43	387.24	295.85	398.67	
frame00182.jpg	283.35	88.79	507.90	93.62	523.28	387.48	297.95	399.39	
frame00183.jpg	280.70	88.66	505.96	92.94	521.31	386.76	295.37	398.78	
frame00184.jpg	264.60	89.81	493.90	90.06	509.42	385.70	278.36	397.66	
frame00185.jpg	254.46	93.03	486.05	90.11	502.50	385.90	269.34	399.74	
frame00186.jpg	245.52	96.22	478.90	90.81	495.45	386.67	260.59	401.91	
frame00187.jpg	240.06	98.43	474.45	91.78	490.71	387.70	254.87	403.40	
frame00188.jpg	236.63	100.44	471.85	92.28	488.21	388.42	251.61	404.89	
frame00189.jpg	232.31	103.64	468.55	93.95	483.80	390.52	246.41	407.41	
frame00190.jpg	227.84	105.00	464.82	93.92	478.85	390.97	240.90	407.94	
frame00191.jpg	222.94	109.84	460.38	96.62	473.91	394.31	235.76	412.02	
frame00192.jpg	219.78	111.33	456.99	97.32	470.11	394.74	232.24	412.57	
frame00193.jpg	212.07	112.86	448.77	97.82	460.89	395.33	223.66	413.13	
frame00194.jpg	206.51	115.43	442.32	99.16	453.75	396.64	217.62	414.50	
frame00195.jpg	199.44	118.41	433.85	100.81	444.89	398.10	210.29	416.22	
frame00196.jpg	194.04	117.92	427.09	98.55	438.59	395.78	205.30	414.73	
frame00197.jpg	185.30	122.11	414.58	98.47	427.75	395.66	198.25	417.02	
frame00198.jpg	178.76	128.07	404.43	101.87	418.34	398.49	192.61	420.99	
frame00199.jpg	173.75	130.90	396.11	103.65	409.76	399.99	187.38	422.44	
frame00200.jpg	169.46	131.43	389.68	104.17	402.22	400.16	182.01	422.04	
frame00201.jpg	168.07	132.60	387.85	105.22	400.77	401.06	180.97	423.05	
